round,player_id,name,positions,price,score,break_even
11,100009148,Jye Gray,6,493000,22,27
11,508649,KL Iro,5,640000,36,11
11,100011297,Kade Reed,4,230000,,10
11,507846,Kaeo Weekes,6,537000,,40
11,506555,Kai O'Donnell,3,321000,,24
11,100008107,Kai Pearce-Paul,3,723000,59,71
11,100012039,Kaiden Lahrs,2,243000,,23
11,504144,Kalani Going,2,230000,,33
11,504870,Kalyn Ponga,6,708000,43,6
11,100009209,Keano Kini,6,611000,38,9
11,504174,Keaon Koloamatangi,2,518000,56,60
11,506628,Kelma Tuilagi,3,584000,35,52
11,507965,Kitione Kautoga,3,571000,,25
11,100010109,Klese Haas,2/3,391000,46,33
11,506567,Kobe Hetherington,2,412000,33,49
11,500265,Kodi Nikorima,4,427000,21,26
11,508009,Kotoni Staggs,5,538000,,65
11,100007811,Kulikefu Finefeuiaki,3,692000,53,44
11,500992,Kurt Capewell,3/5,473000,25,21
11,100005899,Kurt Donoghoe,1/2,472000,26,75
11,500601,Kurt Mann,2,341000,33,44
11,505648,Kurtis Morrin,2,345000,52,14
11,504363,Kyle Flanagan,4,395000,14,40
11,100007336,Lachlan Galvin,4,672000,53,35
11,506446,Lachlan Hubner,2,373000,32,21
11,505564,Lachlan Ilias,4,385000,,18
11,502502,Latrell Mitchell,6/5,919000,38,15
11,510485,Latrell Siegwalt,6,267000,,-14
11,100006631,Latu Fainu,4,234000,37,45
11,100011191,Lehi Hopoate,6,552000,46,19
11,100013674,Leka Halasima,3,418000,33,52
11,100007572,Leo Thompson,2,587000,43,35
11,100009673,Lewis Symonds,3,230000,,18
11,100007929,Liam Henry,2,524000,45,27
11,504125,Liam Martin,3,440000,,47
11,100004077,Liam Sutton,4,230000,32,
11,501781,Lindsay Collins,2,356000,34,58
11,505555,Lindsay Smith,2,445000,47,38
11,507945,Lipoi Hopoi,2,239000,,39
11,100014137,Loko Pasifiki Tonga,2,348000,46,19
11,505676,Luca Moretti,2,418000,33,3
11,500459,Luciano Leilua,3,648000,21,19
11,500646,Luke Brooks,4,474000,51,10
11,501271,Luke Garner,3,402000,34,32
11,100006264,Luke Hanson,4,252000,,0
11,100011335,Luke Laulilii,6,397000,55,8
11,504296,Luke Metcalf,4,581000,,85
11,505633,Luke Sommerton,1,242000,13,25
11,100012312,Lyhkan King-Togia,4,356000,,51
11,509560,Manaia Waitere,5,288000,,9
11,502522,Marata Niukore,2/3,366000,,23
11,502487,Marcelo Montoya,6,331000,,62
11,100018452,Mark Nawaqanitawase,6,553000,,71
11,504298,Mat Croker,2,480000,29,37
11,507925,Mathew Feagai,6,279000,,24
11,509397,Matt Burton,4,607000,56,60
11,505631,Matt Doorey,3,253000,,28
11,500448,Matthew Dufty,6,474000,6,15
11,500600,Matthew Lodge,2,302000,26,18
11,509757,Matthew Timoko,5,513000,,24
11,507814,Mavrik Geyer,3,280000,,36
11,504666,Mawene Hiroti,5/6,430000,,42
11,507924,Max Feagai,5,384000,,40
11,504397,Max King,2,603000,41,50
11,100002172,Max Plath,2/1,619000,62,12
11,505414,Mitch Kenny,1,429000,,50
11,501267,Mitchell Barnett,2,506000,47,57
11,500485,Mitchell Moses,4,610000,40,16
11,510488,Moala Graham-Taufa,5,230000,,35
11,506278,Moeaki Fotuaika,2,409000,34,33
11,100008673,Morgan Gannon,3,409000,,64
11,505736,Morgan Knowles,2,405000,27,53
11,100006166,Morgan Smithies,2,481000,,34
11,100018554,Moses Leo,6/5,319000,43,56
11,501461,Moses Leota,2,486000,41,21
11,504101,Moses Suli,5,465000,23,35
11,508443,Murray Taulagi,6,508000,,35
11,503639,Nat Butcher,2/3,545000,49,26
11,500647,Nathan Brown,2,263000,28,34
11,504120,Nathan Cleary,4,971000,58,18
11,100006390,Naufahu Whyte,2,512000,75,53
11,502490,Nicholas Hynes,4,746000,70,79
11,505537,Nick Meaney,5/6,374000,44,17
11,100006323,Noah Martin,3,575000,,53
11,100010604,Oliver Pascoe,1,391000,67,-36
11,504460,Oregon Kaufusi,2,347000,,30
11,510366,Oryn Keeley,3,380000,,26
11,100009202,Owen Pattie,1,230000,,28
11,504079,Pasami Saulo,2,311000,33,20
11,506603,Patrick Carrigan,2,755000,52,36
11,504007,Patrick Herbert,5,305000,49,9
11,100004042,Paul Alamoti,5/6,459000,46,27
11,100006112,Paul Bryan,2,230000,,35
11,504300,Payne Haas,2,779000,,101
11,508307,Peter Hola,2,232000,,32
11,507833,Peter Mamouzelos,1,390000,,51
11,100014541,Phillip Coates,6,230000,31,
11,505918,Phillip Sami,5/6,470000,30,23
11,504597,Phoenix Crossland,1,544000,49,53
11,100006928,Preston Conn,3,230000,,30
11,507057,Preston Riki,3,276000,42,3
11,503964,Ray Stone,2,354000,32,4
11,503944,Reece Robson,1,623000,48,26
11,510216,Reece Walsh,6,638000,32,53
11,505460,Reed Mahoney,1,476000,41,16
11,504374,Reuben Cotter,2,572000,41,29
11,503443,Reuben Garrick,5/6,533000,46,37
11,100008243,Robert Toia,5,547000,38,36
11,500005,Roger Tuivasa-Sheck,6,461000,,-8
11,100000365,Ronald Volkman,4,381000,38,-10
11,506086,Ronaldo Mulitalo,6,514000,42,
11,500136,Royce Hunt,2,281000,22,21
11,100008396,Ryan Couchman,3,535000,61,-16
11,100003898,Ryley Smith,1,315000,,59
11,100008234,Salesi Foketi,2/3,230000,,38
11,504065,Sam McIntyre,2/3,344000,38,51
11,100006424,Sam Tuivaiti,2,312000,,22
11,504462,Sam Verrills,1,397000,,73
11,100004843,Sam Walker,4,625000,55,12
11,509563,Samuel Healey,1,231000,33,14
11,508408,Samuel Hughes,2,372000,,9
11,509559,Samuel Stonestreet,6,346000,28,39
11,510577,Samuela Fainu,3,643000,,46
11,509579,Sandon Smith,4,485000,57,38
11,100013751,Savelio Tamale,6,456000,,44
11,100006431,Saxon Pryke,2,334000,23,-4
11,504087,Scott Drinkwater,6,668000,31,67
11,500852,Scott Sorensen,2/3,357000,38,22
11,504265,Sean Keppie,2,410000,26,-1
11,504842,Sean O'Sullivan,4,288000,,40
11,509762,Sean Russell,5/6,348000,27,51
11,504148,Sebastian Kris,5,406000,,1
11,100004649,Selwyn Cobbo,6,471000,51,4
11,510696,Setu Tu,6,441000,38,8
11,504788,Shawn Blore,3,423000,49,55
11,100014118,Sialetili Faeamani,6,386000,,2
11,100000129,Simi Sasagi,3/5,669000,,49
11,100011203,Simione Laiafi,2,230000,,21
11,509297,Sione Fainu,2,389000,19,11
11,503922,Sione Katoa,6,502000,,56
11,504175,Siosifa Talakai,3/5,406000,7,4
11,501179,Siosiua Taukeiaho,2,380000,,13
11,505361,Sitili Tupouniua,2/3,507000,51,30
11,100004373,Siua Wong,3,706000,48,24
11,100011324,Siulagi Tuimalatu-Brown,6,230000,,62
11,509567,Solome Saukuru,3,230000,,
11,502756,Soni Luke,1,359000,,-13
11,505560,Spencer Leniu,2,285000,18,29
11,100008846,Stanley Huen,4,230000,7,33
11,509281,Starford To'a,5,446000,,56
11,505628,Stefano Utoikamanu,2,649000,46,37
11,508062,Stephen Crichton,5,482000,53,39
11,100006297,Sualauvi Faalogo,6,617000,32,45
11,509455,Sunia Turuva,6,501000,23,71
11,508254,Taine Tuaupiki,6,516000,33,26
11,509529,Tallis Duncan,3,645000,70,36
11,100006658,Tallyn Da Silva,1,362000,39,-19
11,506460,Tanah Boyd,4,701000,5,56
11,504251,Taniela Paseka,2,537000,56,30
11,100013671,Tanner Stowers-Smith,2,355000,,18
11,507807,Taylan May,5,548000,24,-14
11,501293,Te Maire Martin,4,250000,58,
11,507615,Teig Wilton,3,511000,29,25
11,508065,Terrell May,2,878000,70,47
11,100017017,Tevita Naufahu,6,410000,,62
11,503450,Tevita Tatola,2,394000,26,45
11,509527,Thomas Cant,3,320000,,54
11,100007888,Thomas Duffy,4,350000,,3
11,504315,Thomas Flegler,2,388000,20,42
11,100006510,Thomas Fletcher,3,230000,,35
11,510238,Thomas Hazelton,2,398000,20,35
11,100007927,Thomas Jenkins,6,555000,71,89
11,504377,Thomas Mikaele,2,525000,43,14
11,506513,Tino Fa'asuamaleaui,2,562000,57,11
11,100011308,Toby Couchman,2/3,722000,83,15
11,504326,Toby Rudolf,2,365000,47,21
11,509634,Tolutau Koula,5,549000,43,38
11,100004781,Tom Chester,6/5,601000,30,23
11,506424,Tom Dearden,4,733000,,34
11,506156,Tom Gilbert,2,514000,34,33
11,504072,Tom Starling,1,495000,,19
11,501505,Tom Trbojevic,6,612000,,78
11,509635,Toni Mataele,3,259000,29,7
11,100004168,Tony Sukkar,3,299000,,1
11,508480,Trai Fuller,6,477000,,62
11,100001560,Trent Loiero,2,574000,33,42
11,508341,Trent Toelau,4,247000,,20
11,507915,Trey Mooney,2,594000,44,21
11,504376,Tristan Hope,1,314000,36,-10
11,500901,Tui Kamikamica,2,282000,,17
11,510935,Tukimihia Simpkins,2,257000,,19
11,507680,Tyran Wishart,4,249000,,36
11,509484,Tyrell Sloan,6,338000,,24
11,500622,Tyson Frizell,2,440000,22,51
11,508479,Tyson Gamble,4,418000,,17
11,100009160,Va'a Semu,2,230000,33,17
11,500845,Valentine Holmes,5,422000,43,51
11,503920,Victor Radley,2/3,423000,,48
11,500408,Viliame Kikau,3,547000,,75
11,504123,Wayde Egan,1,461000,45,66
11,507922,Will Penisini,5,469000,,28
11,100010997,Will Warbrick,6,402000,30,47
11,100006651,William Craig,6,230000,,
11,504279,William Kennedy,6,478000,36,46
11,100006754,Wilson De Courcey,5,230000,,42
11,508306,Wiremu Greig,2,250000,13,
11,510220,Xavier Savage,6,427000,,29
11,100004833,Xavier Willison,2/3,619000,52,6
11,505985,Zac Hosking,3,530000,,18
11,510612,Zac Laybutt,5,325000,10,14
11,500889,Zach Dockar-Clay,1,347000,23,
11,100011050,Zane Harrison,4,256000,32,-6
